bedrooms,halls,size,location,price,bathrooms,balconies,parking_spaces,age_of_property,furnishing,facing_direction,floor_number,total_floors,has_lift,property_type
1,1,2913,Velachery,338475.0,1,0,2,19,Semi-furnished,North,4,13,False,Villa
3,1,2662,Nungambakkam,455580.0,2,1,0,16,Semi-furnished,North,19,19,True,Apartment
4,2,1956,Anna Nagar,396480.0,2,0,2,5,Fully-furnished,East,7,14,False,Villa
5,2,2616,Tambaram,391040.0,2,1,0,15,Unfurnished,South,2,4,False,Apartment
3,2,852,Guindy,258900.0,1,1,0,18,Semi-furnished,South,4,11,True,Apartment
5,2,2731,Tambaram,398515.0,3,1,1,9,Unfurnished,North,6,9,True,Villa
3,1,2723,Tambaram,332995.0,1,2,1,21,Semi-furnished,East,5,15,True,Villa
4,2,1842,Sholinganallur,338940.0,3,0,0,15,Semi-furnished,South,18,20,False,Villa
1,2,1652,Porur,207120.0,2,1,1,17,Fully-furnished,South,10,20,False,Apartment
5,1,1378,Anna Nagar,366240.0,2,2,0,3,Unfurnished,East,11,19,False,Apartment
5,1,1960,Porur,309600.0,2,2,1,14,Semi-furnished,North,20,20,False,Villa
1,1,1571,Nungambakkam,285390.0,2,0,0,4,Fully-furnished,South,6,18,True,Apartment
5,2,2074,Velachery,410550.0,3,0,0,9,Fully-furnished,South,17,17,False,Villa
2,2,2870,Porur,304200.0,2,1,0,9,Semi-furnished,East,6,18,True,Independent House
1,1,1778,Sholinganallur,236459.99999999997,1,2,0,20,Fully-furnished,North,19,20,True,Independent House
4,1,2656,Velachery,409200.0,1,1,0,27,Semi-furnished,East,9,14,True,Independent House
3,2,2344,Adyar,420240.0,3,0,0,15,Semi-furnished,West,20,20,True,Villa
3,2,2889,Sholinganallur,384230.0,1,0,1,15,Semi-furnished,South,18,20,False,Independent House
1,1,1382,Velachery,223650.0,3,1,0,12,Semi-furnished,North,10,16,True,Villa
2,2,1721,Mylapore,333285.0,3,2,0,27,Semi-furnished,West,2,5,True,Apartment
4,2,2868,Sholinganallur,410760.0,3,0,1,11,Semi-furnished,West,13,20,False,Independent House
3,2,2202,T Nagar,384160.0,2,1,0,16,Unfurnished,South,14,16,False,Independent House
3,1,2345,Tambaram,308425.0,1,0,1,2,Unfurnished,South,9,19,False,Independent House
2,1,2528,Anna Nagar,362240.0,3,2,2,0,Semi-furnished,North,17,17,True,Villa
5,1,1923,Tambaram,332995.0,1,1,2,6,Semi-furnished,East,19,19,True,Independent House
1,1,2402,Anna Nagar,320160.0,1,1,0,3,Semi-furnished,West,18,18,True,Independent House
2,1,1835,Anna Nagar,306800.0,1,2,2,29,Unfurnished,South,13,19,True,Independent House
2,2,1402,Velachery,270150.0,2,0,1,9,Semi-furnished,North,14,14,True,Independent House
2,1,1769,T Nagar,301520.0,3,1,2,23,Semi-furnished,North,15,20,True,Independent House
2,2,2890,Mylapore,432650.0,3,0,0,22,Unfurnished,South,4,20,True,Villa
5,2,1703,Velachery,382725.0,2,2,1,17,Semi-furnished,North,14,18,False,Apartment
4,1,1542,Nungambakkam,390780.0,2,1,2,8,Unfurnished,West,20,20,False,Apartment
2,1,1131,T Nagar,250480.0,1,2,1,25,Unfurnished,West,9,17,False,Apartment
2,1,2502,Mylapore,382670.0,2,0,0,18,Fully-furnished,North,4,11,True,Villa
1,1,1365,Mylapore,252025.0,2,0,1,2,Semi-furnished,West,15,17,False,Apartment
3,1,2503,Tambaram,318695.0,3,1,0,20,Fully-furnished,South,4,18,False,Villa
5,2,956,T Nagar,348480.0,3,1,2,13,Fully-furnished,East,19,20,False,Independent House
2,1,2919,Nungambakkam,442710.0,1,2,0,19,Unfurnished,East,5,11,False,Villa
4,2,2094,Mylapore,432990.0,2,1,0,4,Fully-furnished,West,18,18,False,Independent House
4,1,2873,Anna Nagar,453840.0,2,1,0,28,Fully-furnished,East,1,8,False,Villa
4,1,1411,Tambaram,273715.0,1,1,2,13,Fully-furnished,East,6,19,False,Apartment
1,2,1992,Sholinganallur,265440.0,1,1,0,16,Unfurnished,South,9,18,False,Villa
4,1,2496,Porur,317760.0,1,1,2,19,Semi-furnished,South,16,20,False,Apartment
1,1,2987,Anna Nagar,366960.0,2,1,0,0,Fully-furnished,North,11,15,False,Independent House
5,2,1300,Nungambakkam,423000.0,3,0,0,9,Fully-furnished,East,4,7,False,Apartment
4,1,1002,Mylapore,323170.0,1,2,1,25,Semi-furnished,West,3,20,True,Apartment
3,1,852,Adyar,276420.0,1,1,1,18,Semi-furnished,West,6,18,True,Independent House
2,1,1548,Porur,212880.0,1,0,2,0,Fully-furnished,East,15,19,False,Independent House
5,1,2681,Sholinganallur,411670.0,1,2,2,24,Semi-furnished,East,3,6,False,Apartment
3,1,2001,Mylapore,374085.0,3,1,0,1,Unfurnished,South,4,20,False,Independent House
5,2,2365,Porur,345900.0,2,1,1,12,Fully-furnished,East,5,20,False,Villa
4,2,1559,Mylapore,387515.0,1,2,0,4,Semi-furnished,South,13,14,True,Villa
5,1,1804,T Nagar,400320.0,3,1,2,7,Semi-furnished,East,8,11,True,Villa
5,2,2132,Porur,331920.0,1,2,0,26,Fully-furnished,West,4,18,False,Independent House
5,2,1762,T Nagar,412960.0,1,0,1,7,Unfurnished,North,14,17,False,Villa
1,1,960,Mylapore,217600.0,2,0,2,21,Fully-furnished,West,6,14,False,Independent House
3,1,958,Mylapore,285430.0,3,0,1,24,Unfurnished,West,10,18,False,Independent House
4,2,1078,T Nagar,326240.0,2,1,2,18,Unfurnished,East,18,20,False,Independent House
2,2,900,Porur,186000.0,2,1,0,15,Unfurnished,South,14,20,False,Apartment
4,2,2626,Sholinganallur,393820.0,3,1,2,18,Unfurnished,East,20,20,True,Independent House
4,1,2196,Tambaram,324740.0,2,1,2,23,Fully-furnished,East,5,5,False,Villa
1,2,2053,Sholinganallur,269710.0,1,0,0,29,Semi-furnished,North,19,20,False,Villa
1,2,1833,Anna Nagar,290640.0,3,0,0,6,Unfurnished,East,20,20,True,Apartment
5,2,1021,Guindy,331575.0,3,0,1,13,Semi-furnished,West,17,18,True,Independent House
4,1,2457,Anna Nagar,420560.0,2,2,1,19,Semi-furnished,West,12,14,False,Villa
3,2,2969,Mylapore,473365.0,2,1,1,16,Semi-furnished,South,15,17,False,Independent House
1,1,916,Tambaram,163540.0,2,0,0,14,Fully-furnished,South,16,20,True,Independent House
1,1,1679,Sholinganallur,229529.99999999997,1,2,1,12,Semi-furnished,West,1,3,True,Villa
3,1,2700,T Nagar,408000.0,2,2,2,23,Semi-furnished,North,12,15,False,Independent House
1,2,2520,Sholinganallur,302400.0,3,0,0,26,Semi-furnished,South,5,19,False,Villa
3,1,1334,Adyar,317390.0,1,2,2,16,Fully-furnished,North,13,16,True,Apartment
2,1,1051,Mylapore,259335.0,1,2,0,20,Semi-furnished,South,3,18,True,Independent House
3,2,1233,Tambaram,249145.0,2,1,1,3,Fully-furnished,South,8,19,True,Independent House
2,1,1390,Guindy,254250.0,2,2,0,20,Unfurnished,West,9,17,False,Independent House
5,1,2924,Porur,367440.0,3,1,2,13,Unfurnished,West,14,18,True,Independent House
5,1,1335,Nungambakkam,408150.0,3,2,2,17,Fully-furnished,West,5,17,False,Villa
1,1,1297,T Nagar,231760.0,3,1,2,26,Semi-furnished,West,10,13,False,Independent House
3,1,2328,Nungambakkam,425520.0,3,1,1,15,Semi-furnished,North,8,19,True,Villa
1,1,1733,Nungambakkam,299970.0,3,2,0,6,Unfurnished,North,2,11,True,Villa
3,2,2800,Adyar,459000.0,3,1,1,14,Unfurnished,West,14,20,True,Villa
1,2,983,Guindy,208725.0,2,2,0,25,Semi-furnished,South,18,18,True,Apartment
5,1,2675,Nungambakkam,528750.0,3,2,0,18,Fully-furnished,West,1,1,True,Villa
5,1,2697,Tambaram,383305.0,1,1,1,26,Unfurnished,South,10,10,True,Villa
1,2,1800,Mylapore,306000.0,1,0,0,7,Fully-furnished,South,19,20,True,Independent House
3,2,2660,Anna Nagar,420800.0,1,2,1,1,Unfurnished,East,5,19,True,Independent House
4,1,2061,Guindy,364575.0,2,0,2,12,Semi-furnished,South,11,20,True,Villa
3,1,2582,Sholinganallur,348740.0,1,1,1,14,Fully-furnished,North,17,19,False,Independent House
1,1,1220,T Nagar,225600.0,1,0,2,16,Semi-furnished,South,5,14,False,Villa
3,2,2573,Mylapore,439705.0,3,1,2,27,Unfurnished,North,8,13,False,Villa
2,2,2449,Nungambakkam,418410.0,2,0,2,20,Semi-furnished,East,7,9,True,Villa
3,2,1637,Mylapore,360145.0,3,2,0,21,Semi-furnished,East,7,14,True,Villa
5,1,1545,Porur,284700.0,1,2,2,3,Unfurnished,North,3,19,True,Independent House
5,2,2793,Velachery,464475.0,2,2,0,11,Fully-furnished,East,12,14,False,Independent House
2,1,2558,Mylapore,387430.0,1,0,2,0,Fully-furnished,East,16,17,True,Villa
3,1,1560,T Nagar,316800.0,1,2,2,1,Unfurnished,West,5,13,True,Apartment
4,1,1867,Velachery,350025.0,2,0,0,8,Fully-furnished,North,15,15,True,Villa
3,2,1619,T Nagar,337520.0,3,0,0,20,Semi-furnished,West,6,13,False,Villa
5,2,2163,Velachery,417225.0,1,0,1,10,Semi-furnished,North,2,5,True,Apartment
5,1,1538,Guindy,355350.0,3,1,0,3,Fully-furnished,West,16,19,False,Villa
1,1,1248,Mylapore,242080.0,3,2,0,29,Semi-furnished,West,17,20,True,Apartment
5,1,2771,Sholinganallur,417970.0,1,0,0,26,Unfurnished,North,13,15,False,Independent House
1,2,2238,Adyar,343230.0,2,2,1,16,Semi-furnished,North,18,18,True,Villa
5,2,1773,Nungambakkam,465570.0,1,0,0,7,Fully-furnished,East,1,13,True,Independent House
5,1,2914,Nungambakkam,550260.0,3,1,0,18,Semi-furnished,South,20,20,False,Apartment
4,1,1261,T Nagar,324880.0,3,2,2,4,Unfurnished,West,14,14,False,Independent House
1,2,2402,Tambaram,273130.0,2,2,1,5,Fully-furnished,South,18,18,True,Villa
1,1,2469,Guindy,305175.0,1,1,0,6,Unfurnished,West,2,15,True,Apartment
5,1,1288,Adyar,381480.0,3,0,2,18,Semi-furnished,South,14,15,False,Apartment
1,2,1579,Guindy,253425.0,1,2,1,20,Unfurnished,West,1,9,True,Apartment
5,2,865,Adyar,362525.0,2,1,2,4,Semi-furnished,East,1,8,True,Villa
5,2,1631,Adyar,427635.0,2,0,0,8,Fully-furnished,South,1,20,False,Apartment
3,1,1677,Velachery,305775.0,3,1,0,24,Fully-furnished,East,9,18,True,Villa
1,1,1243,Mylapore,241655.0,3,0,2,28,Fully-furnished,North,17,20,False,Apartment
2,2,2146,Adyar,369410.0,2,1,2,28,Fully-furnished,South,1,12,True,Villa
1,2,2952,Porur,285120.0,1,1,0,7,Fully-furnished,South,6,19,True,Apartment
1,1,2869,Sholinganallur,312830.0,1,0,2,2,Unfurnished,South,19,20,True,Villa
4,2,2809,Nungambakkam,522810.0,3,0,1,27,Unfurnished,East,16,19,True,Independent House
2,2,1560,Sholinganallur,263200.0,1,1,2,17,Unfurnished,West,12,16,False,Independent House
2,2,1519,Tambaram,241735.0,1,2,2,4,Unfurnished,South,6,16,False,Apartment
4,1,1791,Velachery,344325.0,2,0,0,8,Unfurnished,South,3,5,True,Independent House
4,2,899,Velachery,292425.0,2,0,2,8,Unfurnished,West,10,19,True,Independent House
1,1,1563,Tambaram,205595.0,1,1,0,20,Unfurnished,West,17,18,True,Independent House
3,2,2448,Guindy,378600.0,1,1,0,7,Semi-furnished,South,1,3,True,Apartment
4,1,2887,Tambaram,369655.0,2,2,0,29,Semi-furnished,South,4,17,False,Villa
2,1,2191,Anna Nagar,335280.0,3,0,1,16,Unfurnished,South,5,11,True,Independent House
2,2,1642,Adyar,326570.0,3,2,1,9,Fully-furnished,West,19,20,False,Villa
1,1,2851,Porur,267060.0,3,0,2,5,Fully-furnished,South,13,18,True,Independent House
3,1,1826,Velachery,316950.0,1,1,0,21,Semi-furnished,East,9,13,False,Independent House
5,2,1175,Guindy,343125.0,3,0,1,23,Fully-furnished,North,6,6,True,Independent House
4,1,1641,Porur,266460.0,1,2,2,28,Unfurnished,North,19,20,True,Apartment
4,2,1093,Tambaram,266045.0,1,0,1,21,Fully-furnished,North,19,19,False,Villa
1,2,2286,Mylapore,347310.0,2,1,2,27,Unfurnished,West,16,17,True,Villa
3,1,2582,Sholinganallur,348740.0,2,0,0,1,Semi-furnished,East,5,5,True,Apartment
2,1,1827,Nungambakkam,344430.0,2,2,1,6,Unfurnished,East,1,12,True,Independent House
2,1,2664,Porur,279840.0,2,2,0,28,Semi-furnished,North,6,18,True,Villa
5,1,2609,Porur,348540.0,2,0,2,16,Unfurnished,East,1,5,True,Villa
2,2,2126,Mylapore,367710.0,3,0,2,10,Unfurnished,North,9,15,True,Apartment
4,2,1210,Anna Nagar,336800.0,1,2,1,23,Unfurnished,North,6,10,True,Independent House
5,2,2815,Mylapore,528275.0,2,2,0,4,Semi-furnished,West,3,14,False,Independent House
3,1,1385,Velachery,283875.0,2,0,0,9,Semi-furnished,South,16,18,False,Apartment
5,2,1537,T Nagar,394960.0,1,2,2,6,Fully-furnished,North,1,11,True,Apartment
3,2,1188,Mylapore,321980.0,3,0,0,10,Unfurnished,East,20,20,True,Apartment
2,2,893,Sholinganallur,216510.0,3,0,2,26,Semi-furnished,West,18,18,False,Villa
1,1,2368,Anna Nagar,317440.0,1,2,1,26,Fully-furnished,West,7,16,False,Independent House
5,1,2482,Tambaram,369330.0,1,0,0,3,Unfurnished,South,5,19,True,Independent House
5,1,2545,Velachery,430875.0,2,2,0,5,Semi-furnished,South,9,17,True,Villa
4,1,2669,Anna Nagar,437520.0,2,0,0,23,Semi-furnished,East,17,17,True,Villa
4,2,2276,Porur,316560.0,1,2,1,10,Fully-furnished,West,5,15,False,Apartment
3,1,1457,Velachery,289275.0,2,2,1,20,Unfurnished,East,7,18,False,Villa
1,2,1902,Velachery,277650.0,3,1,1,14,Unfurnished,East,17,19,True,Villa
4,1,2129,Mylapore,418965.0,2,1,0,9,Semi-furnished,West,20,20,False,Independent House
4,2,2467,Adyar,464695.0,2,2,1,6,Fully-furnished,North,12,15,False,Apartment
2,1,2859,Guindy,364425.0,2,0,0,14,Fully-furnished,North,17,17,True,Apartment
2,2,2108,Anna Nagar,344640.0,1,2,1,20,Fully-furnished,West,14,20,False,Independent House
4,2,1061,Anna Nagar,324880.0,1,1,2,9,Unfurnished,East,18,19,True,Apartment
3,1,2958,Sholinganallur,375060.0,1,0,2,15,Semi-furnished,North,16,17,True,Apartment
1,1,1397,Tambaram,194805.0,3,1,1,25,Semi-furnished,West,5,19,True,Apartment
4,1,1562,Tambaram,283530.0,2,2,1,29,Fully-furnished,East,5,17,True,Independent House
3,1,2879,Adyar,448715.0,1,2,0,2,Semi-furnished,South,2,14,True,Apartment
3,1,2936,Mylapore,453560.0,1,2,2,3,Fully-furnished,East,6,19,False,Apartment
4,1,2772,Porur,334320.0,2,2,1,24,Semi-furnished,North,3,15,False,Apartment
3,1,1510,T Nagar,312800.0,2,2,2,12,Fully-furnished,South,15,17,False,Villa
5,1,1346,Tambaram,295490.0,3,1,0,11,Fully-furnished,South,3,11,False,Independent House
3,2,1338,Tambaram,255970.0,3,2,2,27,Unfurnished,East,9,16,True,Apartment
4,2,2727,Nungambakkam,515430.0,3,0,0,5,Fully-furnished,East,10,13,True,Villa
3,1,817,Tambaram,209105.0,3,1,0,22,Unfurnished,South,2,20,False,Apartment
4,2,2742,Tambaram,373230.0,3,2,1,24,Fully-furnished,South,16,19,False,Independent House
2,2,1149,Velachery,251175.0,1,2,1,20,Unfurnished,West,11,18,False,Apartment
4,1,1181,Velachery,298575.0,1,1,0,28,Fully-furnished,West,20,20,True,Independent House
3,1,1553,Tambaram,256945.0,1,0,1,0,Unfurnished,West,16,19,True,Independent House
4,2,1952,Nungambakkam,445680.0,3,1,1,7,Fully-furnished,North,19,20,False,Apartment
1,1,2920,Tambaram,293800.0,2,0,0,29,Unfurnished,East,15,20,False,Villa
4,2,1283,Guindy,321225.0,2,1,2,10,Unfurnished,West,12,12,False,Villa
4,1,2315,Nungambakkam,460350.0,2,1,0,6,Unfurnished,East,10,10,True,Apartment
1,2,1439,Velachery,242925.0,1,0,1,19,Semi-furnished,West,4,8,False,Apartment
1,1,2316,Nungambakkam,352440.0,3,2,2,18,Fully-furnished,West,19,19,False,Villa
1,2,971,Adyar,235535.0,3,2,2,7,Unfurnished,East,20,20,False,Apartment
5,1,2729,Tambaram,385385.0,2,2,0,4,Unfurnished,West,17,18,True,Independent House
4,2,1101,Tambaram,266565.0,3,0,1,13,Semi-furnished,North,8,18,False,Villa
1,2,1820,Adyar,307700.0,2,0,1,3,Unfurnished,North,13,18,False,Villa
1,1,2540,Anna Nagar,331200.0,2,0,2,4,Unfurnished,East,2,11,True,Apartment
2,2,1477,Guindy,275775.0,1,0,0,25,Semi-furnished,East,15,17,False,Apartment
5,2,1071,Nungambakkam,402390.0,3,2,2,24,Semi-furnished,North,4,6,True,Apartment
4,1,1466,Porur,255960.0,3,0,1,18,Fully-furnished,South,10,19,False,Villa
3,2,1695,Anna Nagar,343600.0,1,1,0,10,Unfurnished,West,17,18,True,Independent House
5,2,1679,Adyar,431715.0,2,1,1,13,Semi-furnished,South,18,20,True,Independent House
5,2,1519,Tambaram,319735.0,3,0,2,10,Fully-furnished,South,15,16,False,Apartment
2,1,2469,Sholinganallur,312830.0,1,0,2,14,Semi-furnished,North,5,10,False,Independent House
4,2,1712,Sholinganallur,329840.0,1,2,1,15,Fully-furnished,East,5,14,False,Villa
4,1,1095,Porur,233700.0,3,1,0,14,Unfurnished,East,4,5,False,Independent House
1,2,2150,Adyar,335750.0,2,0,2,2,Fully-furnished,North,19,19,True,Independent House
1,1,1409,Porur,180540.0,2,1,1,21,Fully-furnished,West,1,6,False,Apartment
5,2,908,Mylapore,366180.0,1,0,2,5,Fully-furnished,South,12,14,True,Villa
2,1,2134,Tambaram,268710.0,3,1,2,7,Semi-furnished,West,16,19,False,Villa
4,2,1593,Mylapore,390405.0,1,1,0,27,Fully-furnished,South,4,6,False,Apartment
2,2,2873,Mylapore,431205.0,3,1,1,4,Unfurnished,West,4,20,True,Villa
3,1,2069,Velachery,335175.0,2,1,2,25,Unfurnished,South,11,14,True,Independent House
4,2,2104,Nungambakkam,459360.0,2,0,1,8,Fully-furnished,North,1,14,True,Villa
1,2,1667,Velachery,260025.0,2,0,2,26,Unfurnished,South,13,19,True,Independent House
5,2,2337,Adyar,487645.0,1,2,1,29,Unfurnished,North,5,11,True,Independent House
2,1,1403,T Nagar,272240.0,2,2,0,29,Unfurnished,East,10,12,True,Independent House
1,1,2080,Guindy,276000.0,2,2,2,2,Unfurnished,West,18,20,True,Apartment
5,2,933,Guindy,324975.0,1,2,0,10,Fully-furnished,West,4,18,False,Apartment
1,1,2326,Nungambakkam,353340.0,1,0,2,5,Unfurnished,North,19,19,False,Independent House
4,2,1091,Guindy,306825.0,3,2,1,23,Semi-furnished,West,11,13,False,Villa
2,1,1326,Nungambakkam,299340.0,2,2,1,29,Fully-furnished,West,12,20,True,Independent House
3,1,2016,Mylapore,375360.0,1,2,2,1,Semi-furnished,North,8,16,True,Villa
1,1,2677,Adyar,363545.0,2,1,0,24,Unfurnished,East,20,20,False,Villa
2,2,1142,Sholinganallur,233939.99999999997,3,0,2,13,Unfurnished,West,7,19,True,Apartment
4,2,2918,T Nagar,473440.0,1,0,0,21,Unfurnished,East,18,20,False,Independent House
1,1,803,Mylapore,204255.0,1,2,0,1,Fully-furnished,South,2,9,True,Apartment
4,1,2998,Porur,347880.0,3,2,1,16,Semi-furnished,West,14,15,False,Apartment
3,1,1591,Mylapore,339235.0,2,1,2,27,Semi-furnished,North,14,17,False,Independent House
3,1,803,Mylapore,272255.0,2,2,2,5,Fully-furnished,South,3,19,False,Villa
5,2,1223,Tambaram,300495.0,3,2,1,12,Unfurnished,East,16,19,False,Apartment
5,1,1565,Guindy,357375.0,2,0,2,8,Unfurnished,West,3,20,True,Independent House
5,1,2003,Adyar,442255.0,1,2,2,10,Semi-furnished,South,15,19,True,Independent House
4,1,2053,Nungambakkam,436770.0,2,1,2,10,Unfurnished,North,11,12,False,Villa
5,1,2497,Sholinganallur,398790.0,3,0,1,25,Fully-furnished,North,12,17,False,Independent House
2,2,2750,Anna Nagar,396000.0,3,2,1,20,Fully-furnished,West,5,6,True,Independent House
4,2,2110,Guindy,383250.0,3,0,0,29,Unfurnished,West,4,11,False,Independent House
4,2,1215,Mylapore,358275.0,3,0,0,4,Semi-furnished,North,20,20,False,Villa
5,2,1714,T Nagar,409120.0,1,2,2,2,Fully-furnished,East,3,11,False,Independent House
5,1,2252,Tambaram,354380.0,3,2,1,25,Unfurnished,South,1,6,True,Villa
4,2,1346,Sholinganallur,304220.0,2,0,0,2,Fully-furnished,West,20,20,False,Villa
3,2,1733,T Nagar,346640.0,3,2,0,6,Fully-furnished,North,3,20,False,Independent House
3,1,1481,Velachery,291075.0,2,2,1,10,Unfurnished,South,19,19,True,Apartment
5,2,1879,Sholinganallur,369530.0,3,1,2,8,Semi-furnished,West,20,20,False,Independent House
3,2,1755,T Nagar,348400.0,1,0,0,8,Unfurnished,West,17,20,True,Apartment
2,2,2471,T Nagar,373680.0,3,2,2,7,Fully-furnished,East,7,16,False,Apartment
2,2,1539,Nungambakkam,336510.0,1,0,0,27,Unfurnished,South,16,17,False,Apartment
2,2,2557,Tambaram,309205.0,3,0,0,6,Semi-furnished,West,12,12,False,Apartment
4,2,2831,Mylapore,495635.0,2,2,1,16,Semi-furnished,West,14,14,False,Apartment
4,1,2870,Porur,340200.0,2,0,1,10,Fully-furnished,West,16,19,False,Independent House
4,1,1126,Adyar,333710.0,2,0,0,4,Semi-furnished,South,3,19,False,Apartment
4,1,1973,Velachery,357975.0,2,1,2,3,Fully-furnished,East,15,20,True,Villa
4,1,2786,Nungambakkam,502740.0,2,1,1,0,Fully-furnished,West,4,6,True,Independent House
5,2,837,Adyar,360145.0,3,1,1,10,Unfurnished,North,10,16,True,Independent House
3,2,2635,Tambaram,340275.0,2,0,0,29,Unfurnished,East,16,17,False,Independent House
5,2,2101,Anna Nagar,440080.0,1,0,0,12,Fully-furnished,South,16,18,False,Villa
3,2,1053,Adyar,310505.0,1,0,1,10,Fully-furnished,South,3,18,True,Apartment
5,2,2356,Adyar,489260.0,1,0,2,8,Fully-furnished,East,17,18,False,Apartment
2,1,2633,Sholinganallur,324310.0,3,2,1,12,Unfurnished,North,6,15,False,Villa
1,1,1958,Guindy,266850.0,2,1,0,15,Semi-furnished,South,16,18,True,Independent House
4,1,1380,T Nagar,334400.0,1,2,2,9,Semi-furnished,North,2,13,True,Apartment
1,2,2692,Adyar,381820.0,1,0,0,10,Unfurnished,West,13,17,False,Villa
1,1,1970,Guindy,267750.0,1,1,0,15,Unfurnished,East,7,18,True,Villa
2,2,1400,Tambaram,234000.0,2,1,2,25,Semi-furnished,West,15,18,False,Villa
1,1,808,Sholinganallur,168560.0,3,1,2,3,Unfurnished,South,7,15,False,Independent House
1,1,1482,Tambaram,200330.0,2,1,0,13,Fully-furnished,West,19,19,True,Apartment
2,2,1034,Sholinganallur,226380.0,2,2,1,3,Semi-furnished,East,4,8,True,Villa
3,1,2162,Sholinganallur,319340.0,2,2,2,25,Semi-furnished,North,3,7,True,Villa
5,2,2094,Velachery,412050.0,1,2,0,25,Unfurnished,East,17,20,True,Apartment
1,1,1411,T Nagar,240880.0,2,2,1,23,Semi-furnished,East,3,7,False,Independent House
4,2,1393,Tambaram,285545.0,3,2,1,8,Fully-furnished,North,11,18,True,Independent House
2,1,2014,Nungambakkam,361260.0,2,0,0,17,Semi-furnished,East,2,18,True,Independent House
1,2,1589,Velachery,254175.0,3,1,2,0,Semi-furnished,South,11,13,True,Independent House
3,1,1807,Sholinganallur,294490.0,1,2,0,18,Fully-furnished,South,9,20,True,Independent House
3,2,2396,Tambaram,324740.0,1,1,2,1,Semi-furnished,East,3,6,False,Apartment
4,1,2189,Nungambakkam,449010.0,3,1,0,24,Fully-furnished,South,4,13,False,Villa
1,2,2208,Tambaram,260520.0,3,1,1,16,Semi-furnished,South,7,16,True,Apartment
4,2,2026,Porur,301560.0,3,1,1,27,Semi-furnished,North,14,18,True,Independent House
3,1,1300,Anna Nagar,296000.0,2,1,2,10,Unfurnished,West,10,10,True,Apartment
3,2,2818,Adyar,460530.0,1,1,0,10,Semi-furnished,South,3,14,True,Villa
5,2,2349,Velachery,431175.0,1,1,1,17,Fully-furnished,South,20,20,True,Apartment
3,2,2997,Anna Nagar,447760.0,1,1,0,11,Semi-furnished,South,7,7,False,Apartment
2,2,2110,Velachery,323250.0,3,0,0,18,Unfurnished,East,8,13,False,Independent House
5,2,2417,Nungambakkam,523530.0,1,0,2,26,Fully-furnished,North,2,9,True,Independent House
4,1,1129,Mylapore,333965.0,3,2,0,21,Fully-furnished,South,18,20,False,Independent House
3,1,2615,Guindy,376125.0,1,2,2,22,Unfurnished,South,13,13,True,Independent House
2,1,2180,Anna Nagar,334400.0,2,2,0,16,Fully-furnished,South,6,17,True,Independent House
5,2,2517,Velachery,443775.0,1,1,2,15,Fully-furnished,South,10,19,True,Apartment
2,2,1857,Tambaram,263705.0,3,0,0,24,Unfurnished,East,1,3,True,Apartment
5,2,2452,Guindy,438900.0,2,2,2,26,Unfurnished,South,13,14,True,Independent House
5,2,1175,Tambaram,297375.0,3,1,1,4,Fully-furnished,East,2,11,False,Apartment
5,2,2765,Mylapore,524025.0,3,2,2,6,Unfurnished,West,1,20,False,Villa
